Step,"Grouped runs - Client #1, train_avg_loss","Grouped runs - Client #1, train_avg_loss__MIN","Grouped runs - Client #1, train_avg_loss__MAX","Grouped runs - Client #2, train_avg_loss","Grouped runs - Client #2, train_avg_loss__MIN","Grouped runs - Client #2, train_avg_loss__MAX","Grouped runs - Client #3, train_avg_loss","Grouped runs - Client #3, train_avg_loss__MIN","Grouped runs - Client #3, train_avg_loss__MAX","Grouped runs - Client #4, train_avg_loss","Grouped runs - Client #4, train_avg_loss__MIN","Grouped runs - Client #4, train_avg_loss__MAX","Grouped runs - Client #5, train_avg_loss","Grouped runs - Client #5, train_avg_loss__MIN","Grouped runs - Client #5, train_avg_loss__MAX",avg,min,max
5077,1.291599512,1.291599512,1.291599512,,,,,,,,,,,,,1.342179346,1.226664543,1.493654132
5086,,,,1.493654132,1.493654132,1.493654132,,,,,,,,,,1.324175215,1.201578856,1.493654132
5098,,,,,,,,,,1.405783653,1.405783653,1.405783653,,,,1.329909945,1.201578856,1.522327781
5108,,,,,,,,,,,,,1.29319489,1.29319489,1.29319489,1.331317282,1.201578856,1.522327781
5111,1.226664543,1.226664543,1.226664543,,,,,,,,,,,,,1.435383797,1.201578856,1.813527465
5136,,,,1.201578856,1.201578856,1.201578856,,,,,,,,,,1.445540547,1.201578856,1.813527465
5153,1.522327781,1.522327781,1.522327781,,,,,,,,,,,,,1.479648137,1.277448297,1.813527465
5158,,,,,,,,,,,,,1.412820339,1.412820339,1.412820339,1.374797702,0.998075604,1.813527465
5159,,,,,,,1.813527465,1.813527465,1.813527465,,,,,,,1.271676898,0.89721632,1.813527465
5178,,,,1.277448297,1.277448297,1.277448297,,,,,,,,,,1.218718672,0.89721632,1.548736334
5194,,,,,,,,,,1.372116804,1.372116804,1.372116804,,,,1.243369579,0.89721632,1.548736334
5206,0.998075604,0.998075604,0.998075604,,,,,,,,,,,,,1.21473949,0.89721632,1.548736334
5242,0.89721632,0.89721632,0.89721632,,,,,,,,,,,,,1.303860521,0.89721632,1.548736334
5252,,,,,,,1.548736334,1.548736334,1.548736334,,,,,,,1.367091441,1.213370919,1.548736334
5280,,,,,,,,,,,,,1.400702834,1.400702834,1.400702834,1.300662351,1.213370919,1.443680763
5284,,,,,,,,,,1.228966355,1.228966355,1.228966355,,,,1.224166083,1.018221498,1.443680763
5363,,,,1.443680763,1.443680763,1.443680763,,,,,,,,,,1.229482913,1.018221498,1.443680763
5404,1.213370919,1.213370919,1.213370919,,,,,,,,,,,,,1.244118595,1.018221498,1.516859174
5429,,,,,,,1.216590881,1.216590881,1.216590881,,,,,,,1.200440335,0.99497962,1.516859174
5470,,,,,,,,,,1.018221498,1.018221498,1.018221498,,,,1.161565304,0.99497962,1.516859174
5506,,,,1.255550504,1.255550504,1.255550504,,,,,,,,,,1.184729671,0.99497962,1.516859174
5543,,,,,,,,,,1.516859174,1.516859174,1.516859174,,,,1.17676301,0.99497962,1.516859174
5574,,,,0.99497962,0.99497962,0.99497962,,,,,,,,,,1.102124834,0.99497962,1.215717196
5594,1.022215724,1.022215724,1.022215724,,,,,,,,,,,,,1.153337741,1.022215724,1.251044154
5634,,,,,,,,,,1.134043336,1.134043336,1.134043336,,,,1.196905518,1.134043336,1.251044154
5636,1.215717196,1.215717196,1.215717196,,,,,,,,,,,,,1.18234179,1.061224699,1.251044154
5661,,,,1.143668294,1.143668294,1.143668294,,,,,,,,,,1.231479979,1.061224699,1.461408138
5688,1.251044154,1.251044154,1.251044154,,,,,,,,,,,,,1.250335169,1.061224699,1.461408138
5700,,,,1.240054607,1.240054607,1.240054607,,,,,,,,,,1.298565221,1.061224699,1.492194414
5704,,,,,,,,,,1.061224699,1.061224699,1.061224699,,,,1.279478407,1.061224699,1.492194414
5721,,,,,,,1.461408138,1.461408138,1.461408138,,,,,,,1.293301082,1.130338073,1.492194414
5726,1.237944245,1.237944245,1.237944245,,,,,,,,,,,,,1.211284518,1.051325321,1.492194414
5727,,,,,,,,,,,,,1.492194414,1.492194414,1.492194414,1.25637393,1.051325321,1.492194414
5750,,,,,,,,,,1.144620538,1.144620538,1.144620538,,,,1.170406103,1.051325321,1.463391304
5772,,,,,,,,,,,,,1.130338073,1.130338073,1.130338073,1.230230832,1.051325321,1.463391304
5798,,,,1.051325321,1.051325321,1.051325321,,,,,,,,,,1.308994937,1.051325321,1.524158597
5809,,,,,,,1.463391304,1.463391304,1.463391304,,,,,,,1.34446466,1.06235528,1.524158597
5849,1.06235528,1.06235528,1.06235528,,,,,,,,,,,,,1.305465674,1.06235528,1.524158597
5855,,,,,,,,,,,,,1.443744183,1.443744183,1.443744183,1.347147012,1.228673935,1.524158597
5875,,,,,,,,,,1.524158597,1.524158597,1.524158597,,,,1.41464994,1.228673935,1.781258821
5891,,,,1.228673935,1.228673935,1.228673935,,,,,,,,,,1.362298417,1.228673935,1.781258821
5892,1.268396378,1.268396378,1.268396378,,,,,,,,,,,,,1.352462101,1.179492354,1.781258821
5895,,,,,,,1.270761967,1.270761967,1.270761967,,,,,,,1.285375011,0.932960927,1.781258821
5928,,,,,,,1.781258821,1.781258821,1.781258821,,,,,,,1.317096341,0.932960927,1.781258821
5936,,,,,,,,,,,,,1.262400985,1.262400985,1.262400985,1.214635861,0.932960927,1.429368615
5978,,,,,,,,,,1.179492354,1.179492354,1.179492354,,,,1.214419949,0.932960927,1.429368615
5979,,,,0.932960927,0.932960927,0.932960927,,,,,,,,,,1.188435662,0.932960927,1.429368615
6060,,,,1.429368615,1.429368615,1.429368615,,,,,,,,,,1.203273606,1.00715065,1.429368615
6073,,,,,,,,,,,,,1.268956423,1.268956423,1.268956423,1.18869071,1.00715065,1.356454134
6080,,,,,,,,,,1.261321425,1.261321425,1.261321425,,,,1.201329637,1.00715065,1.356454134
6158,,,,,,,,,,,,,1.049570918,1.049570918,1.049570918,1.227220106,1.00715065,1.390773773
6167,,,,,,,,,,1.00715065,1.00715065,1.00715065,,,,1.292728806,1.00715065,1.390773773
6168,,,,,,,1.356454134,1.356454134,1.356454134,,,,,,,1.345180392,1.269408584,1.390773773
6177,1.332151055,1.332151055,1.332151055,,,,,,,,,,,,,1.29718914,1.116497874,1.390773773
6184,,,,1.390773773,1.390773773,1.390773773,,,,,,,,,,1.225621259,0.97431165,1.390773773
6216,,,,,,,,,,1.377114415,1.377114415,1.377114415,,,,1.255090821,0.97431165,1.538121581
6224,,,,,,,1.269408584,1.269408584,1.269408584,,,,,,,1.283060086,0.97431165,1.538121581
6236,,,,1.116497874,1.116497874,1.116497874,,,,,,,,,,1.325255382,0.97431165,1.538121581
6247,0.97431165,0.97431165,0.97431165,,,,,,,,,,,,,1.303715503,0.97431165,1.538121581
6251,,,,,,,,,,,,,1.538121581,1.538121581,1.538121581,1.326770949,1.00879848,1.538121581
6272,,,,,,,1.51696074,1.51696074,1.51696074,,,,,,,1.289020038,1.00879848,1.51696074
6309,,,,,,,,,,,,,1.480385065,1.480385065,1.480385065,1.245004129,1.00879848,1.480385065
6311,,,,,,,,,,1.00879848,1.00879848,1.00879848,,,,1.217180085,1.00879848,1.349367023
6346,1.089588881,1.089588881,1.089588881,,,,,,,,,,,,,1.292196107,1.089588881,1.383878589
6374,,,,,,,,,,1.349367023,1.349367023,1.349367023,,,,1.365421581,1.296881199,1.455716252
6437,1.296881199,1.296881199,1.296881199,,,,,,,,,,,,,1.376616287,1.296881199,1.455716252
6439,,,,,,,1.341264844,1.341264844,1.341264844,,,,,,,1.397655201,1.341264844,1.455716252
6447,,,,,,,,,,1.383878589,1.383878589,1.383878589,,,,1.394012856,1.323053122,1.455716252
6480,,,,,,,1.455716252,1.455716252,1.455716252,,,,,,,1.340903854,1.118333578,1.455716252
6490,,,,,,,,,,,,,1.405340552,1.405340552,1.405340552,1.335541964,1.118333578,1.428906798
6498,,,,,,,,,,1.402075768,1.402075768,1.402075768,,,,1.324580145,1.118333578,1.428906798
6508,1.323053122,1.323053122,1.323053122,,,,,,,,,,,,,1.316369081,1.118333578,1.428906798
6519,,,,,,,1.118333578,1.118333578,1.118333578,,,,,,,1.340356612,1.118333578,1.44299078
6534,,,,1.428906798,1.428906798,1.428906798,,,,,,,,,,1.365295649,1.24302876,1.44299078
6560,,,,,,,,,,,,,1.350531459,1.350531459,1.350531459,1.376084423,1.24302876,1.482850671
6562,,,,,,,1.361020446,1.361020446,1.361020446,,,,,,,1.361978197,1.24302876,1.482850671
6595,,,,,,,,,,,,,1.44299078,1.44299078,1.44299078,1.357601786,1.24302876,1.482850671
6620,,,,,,,,,,1.24302876,1.24302876,1.24302876,,,,1.275990701,1.034935355,1.482850671
6633,1.482850671,1.482850671,1.482850671,,,,,,,,,,,,,1.262394452,1.034935355,1.482850671
6640,,,,,,,,,,,,,1.280000329,1.280000329,1.280000329,1.197146368,1.034935355,1.339138389
6682,,,,1.339138389,1.339138389,1.339138389,,,,,,,,,,1.178679991,1.034935355,1.339138389
6704,,,,,,,,,,1.034935355,1.034935355,1.034935355,,,,1.160935092,1.034935355,1.250413895
6713,,,,1.175047517,1.175047517,1.175047517,,,,,,,,,,1.276756406,1.15661025,1.614041924
6727,,,,,,,,,,,,,1.15661025,1.15661025,1.15661025,1.277706909,1.15661025,1.614041924
6754,1.187668443,1.187668443,1.187668443,,,,,,,,,,,,,1.332539129,1.179800034,1.614041924
6771,,,,,,,1.250413895,1.250413895,1.250413895,,,,,,,1.347046161,1.179800034,1.614041924
6773,,,,,,,,,,,,,1.614041924,1.614041924,1.614041924,1.354740214,1.179800034,1.614041924
6799,,,,,,,,,,1.179800034,1.179800034,1.179800034,,,,1.320036006,1.179800034,1.440520883
6801,,,,,,,1.430771351,1.430771351,1.430771351,,,,,,,1.359576941,1.2602036,1.440520883
6824,,,,1.2602036,1.2602036,1.2602036,,,,,,,,,,1.321574259,1.240757942,1.440520883
6828,,,,,,,,,,,,,1.288884163,1.288884163,1.288884163,1.302046657,1.162565589,1.440520883
6845,,,,,,,1.440520883,1.440520883,1.440520883,,,,,,,1.248863435,1.022968054,1.440520883
6855,,,,1.377504706,1.377504706,1.377504706,,,,,,,,,,1.260216308,1.022968054,1.497285247
6876,,,,,,,,,,1.240757942,1.240757942,1.240757942,,,,1.221183419,1.022968054,1.497285247
6918,,,,,,,,,,1.162565589,1.162565589,1.162565589,,,,1.216568518,1.022968054,1.497285247
6931,1.022968054,1.022968054,1.022968054,,,,,,,,,,,,,1.210493684,1.022968054,1.497285247
6938,,,,,,,,,,,,,1.497285247,1.497285247,1.497285247,1.2688025,1.13219142,1.497285247
6948,,,,,,,,,,1.182340264,1.182340264,1.182340264,,,,1.243064833,1.13219142,1.368596911
6954,,,,,,,1.217683434,1.217683434,1.217683434,,,,,,,1.230518937,1.119610786,1.368596911
6971,,,,1.13219142,1.13219142,1.13219142,,,,,,,,,,1.245741749,1.119610786,1.368596911
7000,,,,,,,,,,,,,1.314512134,1.314512134,1.314512134,1.344474125,1.119610786,1.6258533
7032,,,,,,,1.368596911,1.368596911,1.368596911,,,,,,,1.318340111,1.119610786,1.6258533
7089,1.119610786,1.119610786,1.119610786,,,,,,,,,,,,,1.331151962,1.119610786,1.6258533
7090,,,,,,,1.293797493,1.293797493,1.293797493,,,,,,,1.316161132,1.044656634,1.6258533
7103,,,,1.6258533,1.6258533,1.6258533,,,,,,,,,,1.280296588,1.044656634,1.6258533
7150,,,,,,,1.183842063,1.183842063,1.183842063,,,,,,,1.223216558,1.044656634,1.432656169
7153,,,,,,,,,,,,,1.432656169,1.432656169,1.432656169,1.200606418,1.044656634,1.432656169
7170,,,,,,,,,,1.044656634,1.044656634,1.044656634,,,,1.133263874,1.044656634,1.340453148
7191,,,,,,,1.114474773,1.114474773,1.114474773,,,,,,,1.196852612,1.070791364,1.362600327
7211,,,,,,,,,,1.340453148,1.340453148,1.340453148,,,,1.241469979,1.070791364,1.362600327
7219,,,,,,,,,,,,,1.070791364,1.070791364,1.070791364,1.245183992,1.070791364,1.362600327
7246,1.095943451,1.095943451,1.095943451,,,,,,,,,,,,,1.229215908,0.990950942,1.362600327
7254,,,,,,,1.362600327,1.362600327,1.362600327,,,,,,,1.345579481,0.990950942,1.677761316
7259,,,,1.337561607,1.337561607,1.337561607,,,,,,,,,,1.335923076,0.990950942,1.677761316
7290,,,,1.359023213,1.359023213,1.359023213,,,,,,,,,,1.282216978,0.990950942,1.677761316
7294,,,,,,,,,,,,,0.990950942,0.990950942,0.990950942,1.281619859,0.990950942,1.677761316
7301,,,,,,,1.677761316,1.677761316,1.677761316,,,,,,,1.268986404,0.927783668,1.677761316
7306,,,,,,,,,,1.314318299,1.314318299,1.314318299,,,,1.143495071,0.927783668,1.356037617
7356,,,,,,,,,,1.069031119,1.069031119,1.069031119,,,,1.134208739,0.927783668,1.356037617
7380,,,,,,,1.356037617,1.356037617,1.356037617,,,,,,,1.153418148,0.927783668,1.356037617
7387,,,,,,,,,,0.927783668,0.927783668,0.927783668,,,,1.05364027,0.85714823,1.267886639
7401,,,,,,,,,,,,,1.050304651,1.050304651,1.050304651,1.101932561,0.85714823,1.267886639
7407,,,,1.267886639,1.267886639,1.267886639,,,,,,,,,,1.124005806,0.85714823,1.267886639
7418,1.165078163,1.165078163,1.165078163,,,,,,,,,,,,,1.065086162,0.85714823,1.169245124
7430,,,,,,,0.85714823,0.85714823,0.85714823,,,,,,,0.997337556,0.826335132,1.169245124
7439,,,,,,,,,,,,,1.169245124,1.169245124,1.169245124,1.055584824,0.826335132,1.169245124
7464,,,,,,,,,,1.160670877,1.160670877,1.160670877,,,,1.055170548,0.826335132,1.167173743
7467,,,,0.973288417,0.973288417,0.973288417,,,,,,,,,,1.095981324,0.826335132,1.364724755
7474,0.826335132,0.826335132,0.826335132,,,,,,,,,,,,,1.177401531,0.826335132,1.380389452
7511,1.148384571,1.148384571,1.148384571,,,,,,,,,,,,,1.28742342,1.148384571,1.380389452
7517,,,,,,,1.167173743,1.167173743,1.167173743,,,,,,,1.272782278,1.075178862,1.380389452
7540,,,,,,,,,,1.364724755,1.364724755,1.364724755,,,,1.243647552,1.021500111,1.380389452
7593,,,,,,,1.380389452,1.380389452,1.380389452,,,,,,,1.199935222,1.021500111,1.380389452
7617,,,,,,,,,,,,,1.376444578,1.376444578,1.376444578,1.139103007,1.021500111,1.376444578
7624,,,,,,,,,,1.075178862,1.075178862,1.075178862,,,,1.088425136,1.021500111,1.146163106
7633,1.021500111,1.021500111,1.021500111,,,,,,,,,,,,,1.125038791,1.021500111,1.258247137
7638,,,,1.146163106,1.146163106,1.146163106,,,,,,,,,,1.165143299,1.07622838,1.258247137
7668,1.07622838,1.07622838,1.07622838,,,,,,,,,,,,,1.18401134,1.07622838,1.258247137
7680,,,,,,,1.12305522,1.12305522,1.12305522,,,,,,,1.206960917,1.12305522,1.258247137
7694,,,,,,,,,,1.258247137,1.258247137,1.258247137,,,,1.249379921,1.190976262,1.335150242
7701,1.222022653,1.222022653,1.222022653,,,,,,,,,,,,,1.195912087,0.990907967,1.335150242
7707,,,,,,,,,,,,,1.240503311,1.240503311,1.240503311,1.164458978,0.990907967,1.335150242
7716,,,,,,,1.190976262,1.190976262,1.190976262,,,,,,,1.224658835,0.990907967,1.541502595
7752,,,,,,,,,,,,,1.335150242,1.335150242,1.335150242,1.241102684,0.990907967,1.541502595
7789,,,,,,,,,,0.990907967,0.990907967,0.990907967,,,,1.225199211,0.990907967,1.541502595
7792,,,,1.064757109,1.064757109,1.064757109,,,,,,,,,,1.182917583,0.779499829,1.541502595
7820,,,,,,,,,,,,,1.541502595,1.541502595,1.541502595,1.156045318,0.779499829,1.541502595
7875,,,,,,,1.273195505,1.273195505,1.273195505,,,,,,,1.082201433,0.779499829,1.273195505
7949,,,,,,,1.255632877,1.255632877,1.255632877,,,,,,,1.112961936,0.779499829,1.426998019
7958,,,,,,,,,,0.779499829,0.779499829,0.779499829,,,,1.130898976,0.779499829,1.426998019
7970,0.930395782,0.930395782,0.930395782,,,,,,,,,,,,,1.187608373,0.930395782,1.426998019
7979,,,,1.172283173,1.172283173,1.172283173,,,,,,,,,,1.201826859,1.001488209,1.426998019
8011,,,,1.426998019,1.426998019,1.426998019,,,,,,,,,,1.1940871,1.001488209,1.426998019
8016,,,,,,,,,,1.345318079,1.345318079,1.345318079,,,,1.178161812,1.001488209,1.347371578
8024,,,,,,,1.063046813,1.063046813,1.063046813,,,,,,,1.082877254,0.868895292,1.347371578
8040,1.001488209,1.001488209,1.001488209,,,,,,,,,,,,,1.112045074,0.868895292,1.347371578
8088,,,,1.13358438,1.13358438,1.13358438,,,,,,,,,,1.132327628,0.868895292,1.347371578
8123,,,,,,,,,,,,,1.347371578,1.347371578,1.347371578,1.120769334,0.868895292,1.347371578
8136,,,,,,,,,,0.868895292,0.868895292,0.868895292,,,,1.108241439,0.868895292,1.284732103
8160,,,,1.208885908,1.208885908,1.208885908,,,,,,,,,,1.143318677,1.044281483,1.284732103
8171,,,,,,,,,,,,,1.102900982,1.102900982,1.102900982,1.164808321,1.044281483,1.316334128
8177,,,,,,,,,,1.075792909,1.075792909,1.075792909,,,,1.154961681,1.044281483,1.316334128
8225,,,,,,,1.284732103,1.284732103,1.284732103,,,,,,,1.183024549,1.044281483,1.316334128
8226,,,,1.044281483,1.044281483,1.044281483,,,,,,,,,,1.175921345,1.044281483,1.316334128
8229,,,,,,,,,,,,,1.316334128,1.316334128,1.316334128,1.179513216,1.053667784,1.316334128
8239,1.053667784,1.053667784,1.053667784,,,,,,,,,,,,,1.083642328,0.836979687,1.24921608
8250,,,,,,,,,,1.216107249,1.216107249,1.216107249,,,,1.052234006,0.836979687,1.24921608
8258,,,,,,,1.24921608,1.24921608,1.24921608,,,,,,,1.002063692,0.836979687,1.24921608
8276,,,,,,,,,,,,,1.062240839,1.062240839,1.062240839,0.976192057,0.836979687,1.119857907
8300,0.836979687,0.836979687,0.836979687,,,,,,,,,,,,,0.98367573,0.836979687,1.119857907
8331,,,,,,,0.896626174,0.896626174,0.896626174,,,,,,,1.056445646,0.896626174,1.200829268
8338,0.965255678,0.965255678,0.965255678,,,,,,,,,,,,,1.099609911,0.965255678,1.200829268
8362,,,,1.119857907,1.119857907,1.119857907,,,,,,,,,,1.097370207,0.954057157,1.200829268
8382,,,,,,,,,,,,,1.099659204,1.099659204,1.099659204,1.127648246,0.954057157,1.271248102
8406,1.200829268,1.200829268,1.200829268,,,,,,,,,,,,,1.127730572,0.954057157,1.271248102
8440,1.1124475,1.1124475,1.1124475,,,,,,,,,,,,,1.111622846,0.954057157,1.271248102
8499,,,,,,,,,,0.954057157,0.954057157,0.954057157,,,,1.080819428,0.954057157,1.271248102
8517,,,,1.271248102,1.271248102,1.271248102,,,,,,,,,,1.108041453,0.958430409,1.271248102
8537,1.100070834,1.100070834,1.100070834,,,,,,,,,,,,,1.113891721,0.958430409,1.300499439
8544,,,,,,,,,,,,,1.120290637,1.120290637,1.120290637,1.07504878,0.905856133,1.300499439
8559,,,,,,,0.958430409,0.958430409,0.958430409,,,,,,,1.047365141,0.905856133,1.300499439
8583,,,,,,,,,,,,,1.090167284,1.090167284,1.090167284,1.092803121,0.905856133,1.300499439
8592,,,,,,,,,,1.300499439,1.300499439,1.300499439,,,,1.077928305,0.905856133,1.300499439
8601,0.905856133,0.905856133,0.905856133,,,,,,,,,,,,,1.081450891,0.905856133,1.318112373
8608,,,,0.981872439,0.981872439,0.981872439,,,,,,,,,,1.054852152,0.772862434,1.318112373
8620,,,,,,,,,,,,,1.185620308,1.185620308,1.185620308,1.078920174,0.772862434,1.318112373
8638,1.015793204,1.015793204,1.015793204,,,,,,,,,,,,,1.065252781,0.772862434,1.318112373
8661,,,,,,,1.318112373,1.318112373,1.318112373,,,,,,,1.146932602,0.772862434,1.424192309
8684,,,,,,,,,,0.772862434,0.772862434,0.772862434,,,,1.097812295,0.772862434,1.424192309
8701,,,,,,,1.102212548,1.102212548,1.102212548,,,,,,,1.138178337,0.974692643,1.424192309
8732,,,,,,,1.117283344,1.117283344,1.117283344,,,,,,,1.23069545,0.974692643,1.564798117
8738,,,,1.424192309,1.424192309,1.424192309,,,,,,,,,,1.215603435,0.974692643,1.564798117
8767,1.072510839,1.072510839,1.072510839,,,,,,,,,,,,,1.157434285,0.974692643,1.564798117
8778,,,,,,,,,,0.974692643,0.974692643,0.974692643,,,,1.131863928,0.944659054,1.564798117
8787,,,,,,,1.564798117,1.564798117,1.564798117,,,,,,,1.167782605,0.944659054,1.564798117
8823,,,,,,,,,,1.041823268,1.041823268,1.041823268,,,,1.124831522,0.944659054,1.350042701
8855,,,,,,,1.133346558,1.133346558,1.133346558,,,,,,,1.077939677,0.807364047,1.350042701
8861,,,,,,,,,,0.944659054,0.944659054,0.944659054,,,,1.054117179,0.807364047,1.350042701
8866,,,,1.154286027,1.154286027,1.154286027,,,,,,,,,,1.105427468,0.807364047,1.350042701
8879,,,,,,,,,,,,,1.350042701,1.350042701,1.350042701,1.063155448,0.807364047,1.350042701
8891,,,,,,,,,,0.807364047,0.807364047,0.807364047,,,,1.016127622,0.807364047,1.201210499
8904,1.014234066,1.014234066,1.014234066,,,,,,,,,,,,,1.080949187,0.94292593,1.201210499
8911,,,,1.201210499,1.201210499,1.201210499,,,,,,,,,,1.086731935,0.94292593,1.201210499
8933,,,,,,,0.94292593,0.94292593,0.94292593,,,,,,,1.002067709,0.777889371,1.131471872
8967,,,,,,,1.114903569,1.114903569,1.114903569,,,,,,,1.026932549,0.777889371,1.131471872
9000,1.131471872,1.131471872,1.131471872,,,,,,,,,,,,,1.051403618,0.777889371,1.237258911
9005,,,,,,,1.043147802,1.043147802,1.043147802,,,,,,,0.968599951,0.717453539,1.237258911
9036,,,,,,,0.777889371,0.777889371,0.777889371,,,,,,,0.989618099,0.717453539,1.237258911
9058,,,,,,,,,,,,,1.067250133,1.067250133,1.067250133,1.05515846,0.717453539,1.237258911
9066,,,,1.237258911,1.237258911,1.237258911,,,,,,,,,,1.047832119,0.717453539,1.237258911
9082,0.717453539,0.717453539,0.717453539,,,,,,,,,,,,,1.061206067,0.717453539,1.304128647
9094,,,,,,,,,,,,,1.14823854,1.14823854,1.14823854,1.118041611,1.00163126,1.304128647
9097,,,,,,,1.105591178,1.105591178,1.105591178,,,,,,,1.12665751,1.00163126,1.304128647
9109,,,,1.030618429,1.030618429,1.030618429,,,,,,,,,,1.130172896,1.00163126,1.304128647
9115,1.304128647,1.304128647,1.304128647,,,,,,,,,,,,,1.087172759,0.81561774,1.304128647
9137,,,,,,,,,,1.00163126,1.00163126,1.00163126,,,,1.104017651,0.81561774,1.388353109
9145,1.191318035,1.191318035,1.191318035,,,,,,,,,,,,,1.124286306,0.81561774,1.388353109
9161,,,,1.123168111,1.123168111,1.123168111,,,,,,,,,,1.114967453,0.81561774,1.388353109
9179,,,,,,,,,,0.81561774,0.81561774,0.81561774,,,,1.067503226,0.81561774,1.388353109
9197,,,,,,,,,,,,,1.388353109,1.388353109,1.388353109,1.124938107,0.885846972,1.388353109
9198,1.102974534,1.102974534,1.102974534,,,,,,,,,,,,,1.059052563,0.885846972,1.144723773
9205,,,,,,,1.144723773,1.144723773,1.144723773,,,,,,,1.066663527,0.885846972,1.144723773
9232,,,,,,,,,,,,,0.885846972,0.885846972,0.885846972,1.068540621,0.885846972,1.15410924
9239,1.102792144,1.102792144,1.102792144,,,,,,,,,,,,,1.098311663,1.034702182,1.15410924
9285,,,,,,,,,,1.05892539,1.05892539,1.05892539,,,,1.094469309,1.034702182,1.15410924
9308,,,,1.141029358,1.141029358,1.141029358,,,,,,,,,,1.058327711,0.878217399,1.15410924
9313,1.15410924,1.15410924,1.15410924,,,,,,,,,,,,,1.003176451,0.865273058,1.15410924
9319,,,,,,,1.034702182,1.034702182,1.034702182,,,,,,,0.954679286,0.865273058,1.083580375
9349,,,,,,,,,,,,,1.083580375,1.083580375,1.083580375,0.970087945,0.865273058,1.111745477
9379,,,,,,,,,,0.878217399,0.878217399,0.878217399,,,,1.009545314,0.865273058,1.280867219
9383,,,,,,,0.865273058,0.865273058,0.865273058,,,,,,,1.036641097,0.865273058,1.280867219
9396,,,,,,,,,,,,,0.911623418,0.911623418,0.911623418,1.028884339,0.82648927,1.280867219
9407,1.111745477,1.111745477,1.111745477,,,,,,,,,,,,,1.042151463,0.82648927,1.280867219
9440,,,,,,,,,,,,,1.280867219,1.280867219,1.280867219,1.095082533,0.82648927,1.376400828
9444,1.013696313,1.013696313,1.013696313,,,,,,,,,,,,,1.087300861,0.82648927,1.376400828
9446,,,,,,,0.82648927,0.82648927,0.82648927,,,,,,,1.096491969,0.82648927,1.376400828
9471,,,,,,,,,,,,,0.977959037,0.977959037,0.977959037,1.095889533,0.823477089,1.376400828
9517,,,,,,,,,,,,,1.376400828,1.376400828,1.376400828,1.093322349,0.823477089,1.376400828
9521,,,,1.241958857,1.241958857,1.241958857,,,,,,,,,,1.049583173,0.823477089,1.241958857
9545,,,,,,,1.059651852,1.059651852,1.059651852,,,,,,,0.986241579,0.823477089,1.157704949
9555,0.823477089,0.823477089,0.823477089,,,,,,,,,,,,,0.985611629,0.823477089,1.157704949
9560,,,,,,,,,,,,,0.965123117,0.965123117,0.965123117,0.993833089,0.864584386,1.157704949
9595,1.157704949,1.157704949,1.157704949,,,,,,,,,,,,,0.982010341,0.864584386,1.157704949
9600,,,,,,,,,,0.925250888,0.925250888,0.925250888,,,,0.986643791,0.864584386,1.180872202
9601,,,,,,,,,,,,,1.056502104,1.056502104,1.056502104,1.047251463,0.864584386,1.228289247
9620,,,,0.864584386,0.864584386,0.864584386,,,,,,,,,,1.039674997,0.864584386,1.228289247
9626,0.906009376,0.906009376,0.906009376,,,,,,,,,,,,,1.103464305,0.906009376,1.228289247
9641,,,,,,,1.180872202,1.180872202,1.180872202,,,,,,,1.111025763,0.943816662,1.228289247
9664,1.228289247,1.228289247,1.228289247,,,,,,,,,,,,,1.101602268,0.943816662,1.228289247
9665,,,,1.018619776,1.018619776,1.018619776,,,,,,,,,,1.04429884,0.941772103,1.183530927
9711,,,,,,,,,,1.183530927,1.183530927,1.183530927,,,,1.046071625,0.941772103,1.183530927
9713,,,,,,,0.943816662,0.943816662,0.943816662,,,,,,,1.00737431,0.941772103,1.13375473
9764,,,,,,,1.13375473,1.13375473,1.13375473,,,,,,,1.020840478,0.941772103,1.13375473
9765,,,,,,,,,,0.941772103,0.941772103,0.941772103,,,,0.978041434,0.919759512,1.027483702
9767,1.027483702,1.027483702,1.027483702,,,,,,,,,,,,,1.034209442,0.919759512,1.222612143
9769,,,,,,,,,,,,,0.990044355,0.990044355,0.990044355,1.030791187,0.919759512,1.222612143
