Step,nbafl-avg,nbafl-min,nbafl-max,adaclip1-avg,adaclip1-min,adaclip1-max,fixdps-avg,fixdps-min,fixdps-max,mapas-avg,mapas-min,mapas-max
22347,3.860198765,3.702420456,4.093559211,2.433963615,2.35258088,2.535966381,1.825022506,1.47307425,2.451564487,1.884558819,1.778634232,1.997568643
22358,3.958362435,3.784616628,4.093559211,2.486470286,2.35258088,2.570863595,2.027720963,1.550428779,2.451564487,1.948635496,1.877473581,1.997568643
22368,3.957150187,3.780979887,4.093559211,2.481961747,2.35258088,2.570863595,2.028471751,1.552681141,2.451564487,1.949161805,1.879052508,1.997568643
22387,3.95275428,3.780979887,4.080371488,2.470069247,2.316903382,2.570863595,2.002957237,1.552681141,2.375020947,1.955422919,1.879052508,2.016351988
22404,3.854659228,3.70262631,4.080371488,2.417163041,2.316903382,2.522440765,1.791152005,1.445753925,2.375020947,1.891225815,1.778272949,2.016351988
22405,3.850811104,3.70262631,4.080371488,2.427531165,2.316903382,2.553545137,1.892298843,1.445753925,2.375020947,1.929132576,1.778272949,2.016351988
22416,3.833951002,3.70262631,4.029791184,2.498454313,2.412144976,2.553545137,1.788493254,1.445753925,2.063604181,1.90820738,1.778272949,1.992772791
22421,3.985344577,3.769435513,4.156807036,2.484788459,2.371147417,2.553545137,2.095890646,1.856121656,2.367946103,1.977371143,1.9535764,1.992772791
22460,3.986916388,3.774150945,4.156807036,2.482019648,2.371147417,2.545238704,2.101607392,1.873271892,2.367946103,1.974777133,1.9535764,1.985764238
22497,3.96899945,3.774150945,4.156807036,2.482668251,2.371147417,2.545238704,2.087748549,1.873271892,2.367946103,1.977807194,1.962666582,1.985764238
22542,3.818206949,3.704429533,3.976040369,2.492847053,2.401683823,2.545238704,1.788284798,1.46955485,2.022027651,1.908027411,1.77642489,1.984990761
22560,3.818610807,3.704429533,3.976040369,2.489934484,2.401683823,2.536500997,1.795480953,1.46955485,2.022027651,1.906418921,1.77642489,1.980165292
22693,3.875315974,3.704429533,4.14615587,2.426498674,2.341311203,2.536500997,1.889627556,1.46955485,2.304467462,1.912775753,1.77642489,1.981737078
22713,3.983272592,3.775362519,4.14615587,2.475365124,2.341311203,2.548283173,2.110213924,1.894860357,2.304467462,1.979231328,1.975791613,1.981737078
22766,3.979795149,3.764930191,4.14615587,2.477993145,2.341311203,2.548283173,2.101544768,1.868852889,2.304467462,1.97818009,1.975791613,1.981737078
22767,3.950315112,3.764930191,4.057715758,2.544284213,2.540184406,2.548283173,2.037068475,1.868852889,2.131313954,1.978218334,1.975791613,1.98185181
22770,3.864957639,3.764930191,4.057715758,2.54299449,2.540184406,2.544414005,1.95140137,1.868852889,2.111038581,1.982570075,1.977011578,1.988846836
22816,3.983113998,3.772226967,4.119399269,2.482137663,2.361814578,2.544414005,2.140820219,1.874312638,2.437109439,1.995016941,1.98185181,2.014352178
22817,3.980718788,3.772226967,4.119399269,2.475356948,2.361814578,2.544414005,2.125918672,1.874312638,2.437109439,1.992377602,1.973933792,2.014352178
22907,4.105848654,4.050530128,4.147616566,2.408210676,2.342975189,2.519842261,2.284144666,2.066333939,2.437109439,2.008804767,1.973933792,2.038128331
22934,4.074434565,4.025156999,4.147616566,2.470553621,2.342975189,2.548843414,2.174298961,2.066333939,2.34899062,1.984797265,1.942329673,2.038128331
22962,3.982008902,3.773253141,4.147616566,2.477202552,2.342975189,2.548843414,2.114417523,1.886689624,2.34899062,1.986422921,1.942329673,2.038128331
22964,3.86263973,3.773253141,4.025156999,2.537368409,2.523472758,2.548843414,1.879057562,1.64291074,2.107572323,1.934620581,1.882721311,1.97881076
22965,3.849190289,3.773253141,3.984808677,2.512103025,2.473047263,2.539789053,1.869948232,1.64291074,2.080244333,1.951433679,1.882721311,1.992768966
22980,3.8534009,3.785884975,3.984808677,2.50292544,2.473047263,2.523472758,1.779634548,1.61574857,2.080244333,1.917228882,1.876196369,1.992768966
23029,3.844311966,3.762242246,3.984808677,2.501809486,2.473047263,2.520124895,1.862868184,1.61574857,2.080244333,1.952343974,1.876196369,1.992768966
23033,3.777787581,3.762242246,3.785884975,2.511900291,2.503319677,2.520124895,1.701859977,1.597219713,1.892611648,1.910560289,1.867417911,1.988066587
23055,3.769067695,3.759725316,3.785235522,2.520389964,2.503319677,2.53772532,1.790062292,1.597219713,1.892611648,1.947502656,1.867417911,1.988066587
23104,3.749484243,3.703491892,3.785235522,2.475637432,2.385867299,2.53772532,1.672520794,1.539987154,1.880355515,1.879027409,1.782640846,1.98702347
23114,3.749976811,3.703491892,3.786713225,2.47674007,2.385867299,2.53772532,1.675924878,1.539987154,1.880355515,1.881194828,1.782640846,1.98702347
23135,3.872727535,3.703491892,4.127977488,2.402777649,2.315838058,2.50662759,1.826445576,1.539987154,2.331917608,1.887358282,1.782640846,2.00551383
23145,3.898816679,3.781759323,4.127977488,2.44540533,2.315838058,2.513750341,1.847269086,1.602457685,2.331917608,1.917326536,1.872545609,2.00551383
23150,3.869617673,3.699116208,4.127977488,2.407422506,2.315838058,2.513750341,1.818435842,1.520932234,2.331917608,1.883400998,1.772143555,2.00551383
23175,3.755364846,3.699116208,3.785219006,2.471676591,2.392679119,2.513750341,1.574769031,1.520932234,1.602457685,1.838795912,1.772143555,1.872545609
23226,3.868684987,3.699116208,4.121719747,2.41428061,2.341562397,2.508600314,1.836613205,1.520932234,2.387990209,1.86475382,1.772143555,1.950419331
23233,3.871367886,3.707164905,4.121719747,2.409862868,2.341562397,2.508600314,1.841817254,1.53654438,2.387990209,1.86445388,1.771243735,1.950419331
23252,3.870977597,3.707164905,4.121719747,2.40945805,2.341562397,2.507385859,1.837104778,1.53654438,2.387990209,1.86559466,1.771243735,1.950419331
23261,3.831678783,3.707164905,4.003823305,2.451333272,2.379425893,2.507385859,1.729122192,1.53654438,2.064042452,1.871166459,1.771243735,1.967134729
23276,3.847788716,3.755494705,4.003823305,2.498438947,2.467188065,2.520742917,1.849544562,1.586779743,2.064042452,1.936558133,1.875120913,1.967418757
23307,3.848411711,3.755494705,4.003823305,2.500377312,2.467188065,2.520742917,1.846230688,1.576838123,2.064042452,1.933594146,1.866228952,1.967418757
23313,3.886084361,3.755494705,4.116841253,2.462295335,2.352942134,2.520742917,1.949316276,1.576838123,2.373299216,1.944644203,1.866228952,2.000284901
23321,3.865808796,3.69466801,4.116841253,2.416629049,2.352942134,2.513200953,1.821478802,1.514299067,2.373299216,1.882811146,1.781919586,2.000284901
23361,3.862543948,3.69466801,4.116841253,2.414590244,2.352942134,2.50708454,1.923498817,1.514299067,2.373299216,1.918641684,1.781919586,2.000284901
23408,3.7516223,3.69466801,3.78407631,2.465587795,2.38374406,2.50708454,1.655333074,1.514299067,1.882898168,1.875608694,1.781919586,1.973720566
23458,3.85487128,3.77612258,4.00441495,2.49500537,2.471996784,2.50708454,1.835500051,1.568801987,2.0548,1.935221681,1.871185931,1.973720566
23481,3.851136051,3.764916893,4.00441495,2.504136146,2.471996784,2.534476867,1.837758714,1.568801987,2.0548,1.936178291,1.871185931,1.976590397
23534,3.823519076,3.701225385,4.00441495,2.462130674,2.37991837,2.534476867,1.82620281,1.534134275,2.0548,1.9069555,1.783517557,1.976590397
23552,3.750605621,3.701225385,3.785674584,2.472557206,2.37991837,2.534476867,1.663908821,1.534134275,1.889674155,1.875972789,1.783517557,1.976590397
23555,3.753498966,3.701225385,3.785674584,2.470182843,2.37991837,2.527353777,1.658415739,1.534134275,1.873194907,1.878702909,1.783517557,1.984780756
23565,3.782328179,3.77359693,3.787713022,2.513421963,2.503276381,2.527353777,1.664603447,1.5526974,1.873194907,1.911530963,1.867810414,1.984780756
23623,3.776687914,3.76875379,3.787713022,2.522154954,2.509635732,2.529475354,1.771632596,1.5526974,1.889005483,1.949279124,1.882001718,1.984780756
23634,3.843694243,3.76875379,3.974615916,2.488591226,2.426662592,2.529475354,1.866696408,1.5526974,2.158386341,1.94220977,1.882001718,1.981054899
23667,3.835330999,3.76262329,3.974615916,2.490202356,2.426662592,2.529475354,1.97076519,1.864903748,2.158386341,1.975395123,1.963572692,1.981557777
23686,3.840496127,3.76262329,3.974615916,2.481667085,2.426662592,2.514469121,1.856369306,1.54581783,2.158386341,1.937499136,1.86736694,1.981557777
23701,3.883968979,3.76262329,4.105034473,2.459023065,2.358730532,2.514469121,1.955808355,1.54581783,2.456703487,1.95410765,1.86736694,2.013398233
23709,3.864935757,3.705523621,4.105034473,2.413993954,2.358730532,2.503869542,1.847907915,1.541202429,2.456703487,1.88675612,1.779503187,2.013398233
23721,3.864569587,3.705523621,4.105034473,2.415662067,2.358730532,2.508873881,1.854384968,1.541202429,2.456703487,1.889778916,1.779503187,2.013398233
23726,3.878788111,3.705523621,4.147690044,2.418702194,2.367850915,2.508873881,1.859304985,1.541202429,2.471463539,1.900474533,1.779503187,2.045485083
23788,3.876503675,3.698670314,4.147690044,2.420879204,2.367850915,2.508873881,1.849652945,1.512246309,2.471463539,1.898659785,1.774058946,2.045485083
23805,3.953741387,3.698670314,4.147690044,2.393757433,2.367850915,2.427508568,2.025641107,1.512246309,2.471463539,1.931707505,1.774058946,2.045485083
23850,3.826852535,3.698670314,4.014863803,2.444186492,2.385912815,2.519138092,1.81155245,1.512246309,2.093213473,1.913400698,1.774058946,1.990564664
23855,3.827949931,3.701962501,4.014863803,2.443347276,2.383395168,2.519138092,1.810729161,1.50977644,2.093213473,1.912493897,1.77133854,1.990564664
23885,3.823957687,3.701962501,4.002887072,2.44442515,2.383395168,2.519138092,1.834748195,1.50977644,2.165270576,1.915692329,1.77133854,1.990564664
23926,3.831558711,3.701962501,4.002887072,2.439354346,2.383395168,2.503925681,1.750091811,1.50977644,2.165270576,1.87687013,1.77133854,1.985173782
23934,3.974476332,3.789826562,4.130715361,2.424770853,2.339644688,2.503925681,2.065288537,1.575228416,2.45536662,1.944158765,1.874098068,1.985173782
23942,3.986653595,3.789826562,4.130715361,2.41569449,2.339644688,2.503925681,2.04984029,1.575228416,2.45536662,1.932144429,1.874098068,1.973204446
23971,4.102337805,4.039418862,4.136879192,2.366831834,2.339644688,2.403513101,2.299599296,2.118925834,2.45536662,1.977643289,1.949130774,2.010594647
24002,3.984832363,3.778199033,4.136879192,2.418852372,2.357337713,2.495706302,2.004969,1.571475733,2.324505433,1.944342024,1.87330065,2.010594647
24042,3.872684218,3.702974428,4.136879192,2.409775476,2.357337713,2.495706302,1.806599534,1.523817438,2.324505433,1.889030678,1.783196737,2.010594647
24097,3.728487015,3.702974428,3.778199033,2.413123642,2.367382212,2.495706302,1.540714483,1.523817438,1.571475733,1.81154757,1.778145322,1.87330065
24117,3.73175521,3.702974428,3.788003619,2.411161391,2.367382212,2.48981955,1.539448047,1.523817438,1.567676424,1.807649347,1.778145322,1.861605984
24167,3.831455346,3.704287583,4.002074835,2.411072589,2.367382212,2.48981955,1.741232588,1.526850279,2.12917106,1.87312711,1.778145322,1.979630024
24210,3.853016109,3.768969872,4.002074835,2.457204026,2.376016005,2.505776524,1.850934328,1.567676424,2.12917106,1.939969115,1.861605984,1.979630024
24265,3.926431487,3.768969872,4.008249754,2.426972343,2.376016005,2.505776524,2.02074138,1.8559555,2.12917106,1.990410585,1.978671338,2.012930393
24274,3.93527995,3.768969872,4.028620225,2.432709499,2.393227473,2.505776524,2.016621159,1.8559555,2.116810395,1.99689662,1.978671338,2.012930393
24295,3.942593581,3.790910763,4.028620225,2.428949781,2.393227473,2.494497371,1.925041513,1.581216562,2.116810395,1.96040615,1.869199929,2.012930393
24339,3.840906913,3.70318975,4.028620225,2.420567128,2.37397654,2.494497371,1.748035427,1.546079325,2.116810395,1.8821369,1.778122643,1.999088128
24341,3.882129092,3.70318975,4.152286763,2.416474069,2.37397654,2.494497371,1.862811968,1.546079325,2.461140016,1.893963563,1.778122643,2.034568116
24342,3.967895705,3.70318975,4.152286763,2.388149859,2.37397654,2.40952474,2.031739134,1.546079325,2.461140016,1.925001497,1.778122643,2.034568116
24366,4.113526035,4.048210603,4.152286763,2.37401556,2.331573644,2.40952474,2.290168966,2.08799806,2.461140016,2.01896263,1.962313732,2.060006043
24387,3.964650907,3.705661379,4.14008074,2.367645149,2.331573644,2.40952474,1.982769926,1.538942898,2.32136882,1.933954424,1.779543497,2.060006043
24398,3.959865347,3.705661379,4.14008074,2.350515379,2.331573644,2.361837062,1.969438393,1.538942898,2.32136882,1.939922632,1.779543497,2.060006043
24399,3.8362495,3.705661379,4.033853922,2.406589867,2.358135431,2.499797109,1.836542581,1.538942898,2.04800346,1.911990654,1.779543497,1.980218355
24436,3.945677129,3.7692332,4.033944264,2.412212723,2.358135431,2.499797109,2.013676059,1.922681385,2.070343332,1.971593834,1.95835304,1.980218355
24476,3.990494824,3.7692332,4.168307007,2.4169449,2.372331961,2.499797109,2.119464504,1.922681385,2.365368794,1.978144336,1.95835304,1.999869859
24487,3.995187588,3.783311494,4.168307007,2.41151957,2.372331961,2.48352112,2.015385587,1.610444634,2.365368794,1.945436935,1.878087905,1.999869859
24497,3.885416219,3.704630157,4.168307007,2.409098905,2.371443635,2.48352112,1.842209381,1.550814715,2.365368794,1.885060881,1.777224878,1.999869859
24526,3.832660553,3.704630157,4.010040008,2.418183642,2.371443635,2.48352112,1.766616656,1.550814715,2.138590617,1.878439726,1.777224878,1.980006395
24558,3.938594759,3.704630157,4.101114111,2.37311265,2.348308145,2.39958617,2.005449365,1.550814715,2.326942763,1.915431883,1.777224878,1.989064376
24606,3.939149228,3.706293563,4.101114111,2.368457677,2.348308145,2.39958617,1.996530401,1.524057823,2.326942763,1.917376798,1.783059623,1.989064376
24622,3.863326023,3.706293563,4.101114111,2.395718703,2.348308145,2.481369249,1.813606728,1.524057823,2.326942763,1.883590135,1.783059623,1.989064376
24626,3.825571052,3.706293563,3.987849199,2.402032739,2.357478716,2.481369249,1.721002498,1.524057823,2.049130073,1.87751211,1.783059623,1.9708303
24691,3.825510252,3.706111164,3.987849199,2.404855205,2.365946114,2.481369249,1.720447878,1.522393962,2.049130073,1.874177721,1.773056455,1.9708303
24702,3.951164534,3.706111164,4.15953324,2.366990206,2.365946114,2.367774253,1.965020526,1.522393962,2.323537543,1.918868153,1.773056455,2.012717704
24710,3.854614318,3.698198552,4.15953324,2.366725427,2.365946114,2.367774253,1.791394478,1.522393962,2.323537543,1.854456201,1.773056455,2.012717704
24735,3.984723808,3.698198552,4.15953324,2.355591105,2.332543148,2.367774253,2.084364223,1.528251929,2.401303197,1.925087498,1.777594443,2.012717704
24823,3.850770163,3.698198552,4.096439631,2.400828988,2.332543148,2.5034879,1.950968215,1.528251929,2.401303197,1.916242109,1.777594443,1.986181535
24831,3.957233357,3.757672307,4.096439631,2.40139619,2.332543148,2.5034879,2.142010062,1.92334952,2.401303197,1.981394393,1.973051294,1.986181535
24890,3.960227468,3.757672307,4.105421966,2.394829862,2.312844164,2.5034879,2.151007462,1.92334952,2.428295396,1.983434394,1.973051294,1.991070352
24898,4.043886171,4.008648414,4.105421966,2.354792879,2.312844164,2.383376953,2.196334643,2.059331063,2.428295396,1.977785661,1.969235338,1.991070352
24946,3.957699853,3.75902918,4.105421966,2.398462395,2.312844164,2.499166067,2.127409987,1.894603502,2.428295396,1.978628977,1.969235338,1.991070352
24959,3.952741171,3.75902918,4.09054592,2.398859513,2.314035519,2.499166067,2.111631421,1.894603502,2.3809597,1.982043615,1.969235338,2.001314267
24969,3.849361533,3.698509499,4.09054592,2.390812515,2.314035519,2.499166067,1.936106287,1.532755658,2.3809597,1.918545998,1.778742485,2.001314267
24987,3.846766581,3.698509499,4.09054592,2.39102451,2.314035519,2.499802052,1.929231365,1.532755658,2.3809597,1.92238528,1.778742485,2.001314267
25008,3.742739503,3.698509499,3.778464688,2.44527334,2.359235958,2.499802052,1.686352519,1.532755658,1.873978738,1.87970291,1.778742485,1.987099087
25011,3.874208215,3.751244323,4.092915634,2.431152929,2.316874725,2.499802052,1.995877027,1.652323161,2.461329181,1.972123997,1.873267157,2.056005748
25027,3.886161502,3.778464688,4.092915634,2.423628839,2.316874725,2.477229782,1.918396079,1.641535896,2.461329181,1.935616372,1.873267157,2.056005748
25041,3.887572795,3.782698568,4.092915634,2.421939892,2.316874725,2.477229782,1.908271285,1.621948779,2.461329181,1.932460124,1.863798414,2.056005748
25088,3.859148907,3.782698568,4.007643969,2.434987882,2.356018696,2.477229782,1.796161112,1.621948779,2.124998661,1.899540961,1.863798414,1.957248257
25119,3.85224044,3.766378784,4.007643969,2.441171912,2.356018696,2.495781872,1.887099722,1.621948779,2.124998661,1.934193973,1.863798414,1.981535247
25135,3.825334546,3.701980886,4.007643969,2.401545712,2.352836568,2.495781872,1.857131492,1.53204409,2.124998661,1.905901608,1.778921321,1.981535247
25161,3.833170597,3.701980886,4.03115212,2.39920655,2.349001212,2.495781872,1.8412817,1.53204409,2.077449285,1.907458788,1.778921321,1.981535247
25162,3.946123242,3.701980886,4.105236719,2.334863446,2.302752558,2.352836568,2.008334588,1.53204409,2.415510389,1.926080048,1.778921321,2.037399027
25166,4.041262606,3.987398979,4.105236719,2.346064525,2.302752558,2.386439806,2.202110871,2.077449285,2.415510389,1.985605818,1.95749863,2.037399027
25198,3.931942316,3.703191251,4.105236719,2.346303894,2.302752558,2.386439806,2.02127845,1.534952021,2.415510389,1.923940284,1.776923194,2.037399027
25208,3.797537869,3.702023378,3.987398979,2.361096585,2.347130629,2.386439806,1.719250682,1.509427084,2.11337294,1.83463933,1.769496167,1.95749863
25231,3.805301858,3.702023378,4.010690946,2.350172871,2.347130629,2.353668665,1.697322425,1.509427084,2.047588171,1.845395584,1.769496167,1.989767389
25304,3.83235094,3.702023378,4.010690946,2.391392497,2.347130629,2.473378195,1.729096973,1.509427084,2.047588171,1.877735994,1.769496167,1.989767389
25322,3.853592168,3.765747062,4.010690946,2.441280715,2.353668665,2.496795284,1.852802552,1.630275664,2.047588171,1.945662983,1.873944425,1.989767389
25327,3.777452605,3.765747062,3.784338497,2.482344549,2.473378195,2.496795284,1.709572422,1.61789778,1.880543822,1.902652464,1.860735833,1.973277134
25346,3.767421936,3.75424649,3.782272255,2.492176228,2.476860169,2.50287323,1.802826245,1.61789778,1.910037134,1.934688881,1.860735833,1.973277134
25374,3.864118951,3.75424649,4.055838108,2.441768766,2.3455729,2.50287323,1.847525531,1.61789778,2.014641679,1.933157166,1.860735833,1.970053678
25380,3.863086627,3.75424649,4.055838108,2.440902812,2.3455729,2.50287323,1.846385473,1.614477606,2.014641679,1.933936223,1.863073005,1.970053678
25399,3.992409698,3.779175284,4.142215702,2.380944974,2.322999716,2.474262307,2.039554595,1.614477606,2.4895445,1.935188064,1.863073005,1.973809202
25405,3.89947849,3.777044484,4.142215702,2.424802821,2.322999716,2.477146441,1.901725466,1.601154294,2.4895445,1.899644231,1.862050486,1.973809202
25455,3.876221459,3.709404192,4.142215702,2.382898384,2.322999716,2.477146441,1.875989541,1.53726983,2.4895445,1.86846545,1.769536662,1.973809202
25472,3.866466372,3.709404192,4.112950442,2.369605884,2.283122216,2.477146441,1.854061536,1.53726983,2.423760484,1.872434232,1.769536662,1.985715549
25510,3.840183971,3.698197279,4.112950442,2.325536537,2.283122216,2.348548995,1.834643092,1.53726983,2.423760484,1.847250381,1.769536662,1.985715549
25511,3.866891964,3.698197279,4.112950442,2.364284098,2.283122216,2.464791678,1.857591487,1.542898962,2.423760484,1.879853468,1.786498933,1.985715549
25554,3.870614668,3.698197279,4.124118553,2.3633441,2.280302223,2.464791678,1.85581813,1.542898962,2.418440414,1.888257708,1.786498933,2.010928266
25556,3.893615724,3.767200446,4.124118553,2.413593394,2.280302223,2.495686281,1.983836968,1.606115015,2.418440414,1.952824913,1.867345924,2.010928266
25619,3.971539393,3.767200446,4.124118553,2.375361768,2.280302223,2.495686281,2.12232625,1.926955475,2.418440414,1.980807492,1.951293661,2.010928266
25629,3.966033076,3.767200446,4.1075996,2.374844508,2.278750442,2.495686281,2.126550324,1.926955475,2.431112636,1.975177499,1.951293661,1.994038287
25634,3.945688563,3.706166908,4.1075996,2.32484063,2.278750442,2.3500968,1.993177379,1.526836641,2.431112636,1.90272094,1.76283087,1.994038287
25702,3.938638799,3.706166908,4.1075996,2.321444515,2.278750442,2.345674649,2.027940633,1.526836641,2.431112636,1.918316473,1.76283087,1.998080263
25731,3.826759441,3.706166908,4.002149888,2.39207337,2.339908453,2.490637008,1.862101464,1.526836641,2.125872621,1.91393597,1.76283087,1.998080263
25777,3.8509583,3.771961528,4.002149888,2.431993084,2.339908453,2.490637008,1.893143202,1.619961856,2.125872621,1.94791878,1.8647793,1.998080263
25789,3.890247603,3.771961528,4.120017798,2.41072676,2.27610948,2.490637008,1.975810059,1.619961856,2.373873193,1.952062783,1.8647793,2.010512271
25809,3.975549614,3.778763483,4.120017798,2.364393869,2.27610948,2.465433792,2.029576659,1.619961856,2.373873193,1.948674,1.8647793,2.010512271
25843,3.972157845,3.768588173,4.120017798,2.371994551,2.27610948,2.488235837,2.115668454,1.87823724,2.373873193,1.98804571,1.97073043,2.010512271
25848,3.937037182,3.768588173,4.027867562,2.393036645,2.339235764,2.488235837,2.019727837,1.87823724,2.094894929,1.975011383,1.97073043,1.982894427
25905,3.968732142,3.768588173,4.122952443,2.372303616,2.289439246,2.488235837,2.085182714,1.87823724,2.291259561,1.987530629,1.97140929,2.00828817
25908,3.975939527,3.790210327,4.122952443,2.363456377,2.289439246,2.46169412,1.998754687,1.618953159,2.291259561,1.948965867,1.867200141,2.00828817
25931,3.891935002,3.762642235,4.122952443,2.413854761,2.289439246,2.490430916,1.930788963,1.618953159,2.291259561,1.950711714,1.867200141,2.00828817
25958,3.860148187,3.762642235,4.027591999,2.428596405,2.333664179,2.490430916,1.864889135,1.618953159,2.093560078,1.939681101,1.867200141,1.976646831
25966,3.981472999,3.762642235,4.154184764,2.37061734,2.287756924,2.490430916,2.124880428,1.882154169,2.398927036,1.990590806,1.975196331,2.019929256
26004,3.989935934,3.78803104,4.154184764,2.359408162,2.287756924,2.456803383,2.040419377,1.628771017,2.398927036,1.95470713,1.868995802,2.019929256
26018,3.882379819,3.704923654,4.154184764,2.360021922,2.287756924,2.456803383,1.85991099,1.552034917,2.398927036,1.888598075,1.776869166,2.019929256
26030,3.731949935,3.70289511,3.78803104,2.375809529,2.335119745,2.456803383,1.586930196,1.552034917,1.628771017,1.806448385,1.773480188,1.868995802
26035,3.80699269,3.70289511,4.013159306,2.334685941,2.333432619,2.335505457,1.724650352,1.552034917,2.041931482,1.843127494,1.773480188,1.979033128
26072,3.948523672,3.70289511,4.129516602,2.320002705,2.29145575,2.335119745,1.997398037,1.579984656,2.370277972,1.913569289,1.773480188,1.988194551
26074,3.975527078,3.783905327,4.129516602,2.361382159,2.29145575,2.459258107,2.013244735,1.627524751,2.370277972,1.943663864,1.863763912,1.988194551
26085,3.973574842,3.783905327,4.129516602,2.364017016,2.29145575,2.459258107,2.01956631,1.627524751,2.370277972,1.944005725,1.863763912,1.988194551
26115,3.942599997,3.783905327,4.036592068,2.382410507,2.341337192,2.459258107,1.901839532,1.627524751,2.060896207,1.930844441,1.863763912,1.980058713
26118,3.944133598,3.788506129,4.036592068,2.379931614,2.341337192,2.451821429,1.895802614,1.609413996,2.060896207,1.930160592,1.861712365,1.980058713
26156,3.842712209,3.703038429,4.036592068,2.378541315,2.337166294,2.451821429,1.72712334,1.554858387,2.017097638,1.861007216,1.772598584,1.948710698
26157,3.875647604,3.703038429,4.135398253,2.361773063,2.296331464,2.451821429,1.852206595,1.554858387,2.392347403,1.886841756,1.772598584,2.026214321
26199,3.952437443,3.703038429,4.135398253,2.331903786,2.296331464,2.362213599,1.993718193,1.554858387,2.392347403,1.928053002,1.772598584,2.026214321
26200,4.061012209,4.018875648,4.135398253,2.332932924,2.296331464,2.362213599,2.158494772,2.033948788,2.392347403,1.993871202,1.970053184,2.026214321
26215,4.058143194,4.018875648,4.126791207,2.331060491,2.290714165,2.362213599,2.150721175,2.033948788,2.369026611,1.973910162,1.966331201,1.9853461
26279,3.979672251,3.783462821,4.126791207,2.360486943,2.290714165,2.450492955,2.01828792,1.636649025,2.369026611,1.933974696,1.865539703,1.970053184
26316,3.872410587,3.706977734,4.126791207,2.356301281,2.290714165,2.450492955,1.856600849,1.564126912,2.369026611,1.864718425,1.762284371,1.966331201
26330,3.759007264,3.706977734,3.786581238,2.411954102,2.327696722,2.457672628,1.60209696,1.564126912,1.636649025,1.830388404,1.762284371,1.865539703
26380,3.870138444,3.706977734,4.116856359,2.35577401,2.281952678,2.457672628,1.832722152,1.564126912,2.328524603,1.875933976,1.762284371,2.00217642
26400,3.867928766,3.700348701,4.116856359,2.354051881,2.281952678,2.457672628,1.829121765,1.553325751,2.328524603,1.879873931,1.774104235,2.00217642
26438,3.869284302,3.700348701,4.116856359,2.35026911,2.281952678,2.446324318,1.83003164,1.553325751,2.328524603,1.879166325,1.774104235,2.00217642
26444,3.849505272,3.700348701,4.057519269,2.349794761,2.28052963,2.446324318,1.845366072,1.553325751,2.3745279,1.876136012,1.774104235,1.993085481
26466,3.874510355,3.775363952,4.057519269,2.400165754,2.28052963,2.473643314,1.971512301,1.608244566,2.3745279,1.946382753,1.86121832,1.993085481
26480,3.981302048,3.775363952,4.111022922,2.350620136,2.28052963,2.473643314,2.23916475,1.931764438,2.411201913,2.001117786,1.984844457,2.025423419
26506,3.888509203,3.775363952,4.111022922,2.406280504,2.297687463,2.473643314,2.08427967,1.909872659,2.411201913,1.996868568,1.980337828,2.025423419
26536,3.955769043,3.779140736,4.111022922,2.366377478,2.297687463,2.447510735,2.13925799,1.909872659,2.411201913,1.991353837,1.968300263,2.025423419
26544,3.845917674,3.779140736,3.977143471,2.422672115,2.353934236,2.466571374,1.971409689,1.90765701,2.096699397,1.974802183,1.968300263,1.980337828
26552,3.967085977,3.781468813,4.142645647,2.355191444,2.245068721,2.466571374,2.143194277,1.90765701,2.425226423,1.981943109,1.968300263,2.001760604
26579,3.901426437,3.780164852,4.142645647,2.388485643,2.245068721,2.466571374,1.976781891,1.597462238,2.425226423,1.949489014,1.870937979,2.001760604
26593,3.897475273,3.769615321,4.142645647,2.388567161,2.245068721,2.466815929,1.970609588,1.597462238,2.425226423,1.947674109,1.870937979,2.001760604
26612,3.845317733,3.769615321,3.986173025,2.421618515,2.344222784,2.466815929,1.84779207,1.597462238,2.05677387,1.937791957,1.870937979,1.972114147
26654,3.847412998,3.769615321,3.986173025,2.420741065,2.344222784,2.466815929,1.850264027,1.60487811,2.05677387,1.935954835,1.865426613,1.972114147
26661,3.844134748,3.75978057,3.986173025,2.421370868,2.344222784,2.468705338,1.845955594,1.60487811,2.05677387,1.942413687,1.865426613,1.989700301
26681,3.875432976,3.75978057,4.080067711,2.375748788,2.207356545,2.468705338,1.973960757,1.60487811,2.440789358,1.948489689,1.865426613,1.990342154
26700,3.846618286,3.700006578,4.080067711,2.336844902,2.207356545,2.468705338,1.964551267,1.576649639,2.440789358,1.916215654,1.768604508,1.990342154
26723,3.974697835,3.700006578,4.144019217,2.259073234,2.207356545,2.334472822,2.125025491,1.576649639,2.440789358,1.908128676,1.768604508,1.990342154
26754,3.875542451,3.700006578,4.144019217,2.335718697,2.235390335,2.437292934,1.841433735,1.576649639,2.357637477,1.868470924,1.768604508,1.965439365
26764,3.876161775,3.701864551,4.144019217,2.332282636,2.235390335,2.437292934,1.83246459,1.549742206,2.357637477,1.869072545,1.770409373,1.965439365
26788,3.86987881,3.701864551,4.125170321,2.333206559,2.238162104,2.437292934,1.839820258,1.549742206,2.37970448,1.867494658,1.770409373,1.960705703
26808,3.843138731,3.701864551,4.125170321,2.295301664,2.238162104,2.324164639,1.835180615,1.549742206,2.37970448,1.831899961,1.764584806,1.960705703
