Step,"Group: femnist - Client #1, train_avg_loss","Group: femnist - Client #1, train_avg_loss__MIN","Group: femnist - Client #1, train_avg_loss__MAX","Group: femnist - Client #2, train_avg_loss","Group: femnist - Client #2, train_avg_loss__MIN","Group: femnist - Client #2, train_avg_loss__MAX","Group: femnist - Client #3, train_avg_loss","Group: femnist - Client #3, train_avg_loss__MIN","Group: femnist - Client #3, train_avg_loss__MAX","Group: femnist - Client #4, train_avg_loss","Group: femnist - Client #4, train_avg_loss__MIN","Group: femnist - Client #4, train_avg_loss__MAX","Group: femnist - Client #5, train_avg_loss","Group: femnist - Client #5, train_avg_loss__MIN","Group: femnist - Client #5, train_avg_loss__MAX",avg,min,max
3085,2.693627834,2.693627834,2.693627834,,,,,,,,,,,,,2.927842426,2.693627834,3.156683445
3100,,,,,,,3.156683445,3.156683445,3.156683445,,,,,,,2.968057251,2.842145443,3.156683445
3104,,,,2.842145443,2.842145443,2.842145443,,,,,,,,,,2.920522308,2.842145443,3.090025187
3105,,,,,,,,,,,,,3.090025187,3.090025187,3.090025187,2.920627022,2.84266901,3.090025187
3169,,,,,,,,,,2.856730223,2.856730223,2.856730223,,,,2.81098218,2.541800976,2.919008732
3178,2.894701958,2.894701958,2.894701958,,,,,,,,,,,,,2.819418859,2.541800976,2.919008732
3187,,,,2.919008732,2.919008732,2.919008732,,,,,,,,,,2.887203169,2.541800976,3.233623505
3202,,,,,,,2.84266901,2.84266901,2.84266901,,,,,,,2.898224354,2.541800976,3.233623505
3205,,,,,,,,,,2.541800976,2.541800976,2.541800976,,,,2.822075796,2.461926222,3.233623505
3238,,,,2.898913622,2.898913622,2.898913622,,,,,,,,,,2.899204206,2.461926222,3.233623505
3250,,,,,,,3.233623505,3.233623505,3.233623505,,,,,,,2.882815838,2.461926222,3.233623505
3270,,,,2.974114656,2.974114656,2.974114656,,,,,,,,,,2.768250895,2.461926222,2.974114656
3296,,,,,,,,,,2.461926222,2.461926222,2.461926222,,,,2.723453712,2.461926222,2.927443027
3311,2.927443027,2.927443027,2.927443027,,,,,,,,,,,,,2.781816769,2.660798788,2.927443027
3361,,,,,,,2.816971779,2.816971779,2.816971779,,,,,,,2.750577021,2.660798788,2.816971779
3372,2.660798788,2.660798788,2.660798788,,,,,,,,,,,,,2.794629145,2.660798788,3.037232399
3416,2.750128746,2.750128746,2.750128746,,,,,,,,,,,,,2.868325424,2.750128746,3.037232399
3430,,,,2.753741503,2.753741503,2.753741503,,,,,,,,,,2.882375765,2.753741503,3.037232399
3464,2.771244287,2.771244287,2.771244287,,,,,,,,,,,,,2.888761997,2.771244287,3.037232399
3467,,,,,,,,,,,,,3.037232399,3.037232399,3.037232399,2.89963088,2.785672665,3.037232399
3538,,,,3.029280186,3.029280186,3.029280186,,,,,,,,,,2.761688471,2.347520351,3.029280186
3541,,,,,,,2.820380449,2.820380449,2.820380449,,,,,,,2.734117746,2.347520351,2.891426563
3617,,,,,,,2.785672665,2.785672665,2.785672665,,,,,,,2.759341288,2.347520351,2.946498156
3624,,,,,,,,,,,,,2.825588703,2.825588703,2.825588703,2.733200407,2.347520351,2.946498156
3648,,,,2.347520351,2.347520351,2.347520351,,,,,,,,,,2.717052078,2.347520351,2.946498156
3649,,,,,,,,,,2.891426563,2.891426563,2.891426563,,,,2.813579941,2.654968262,2.946498156
3650,2.946498156,2.946498156,2.946498156,,,,,,,,,,,,,2.789802504,2.654968262,2.946498156
3681,,,,2.654968262,2.654968262,2.654968262,,,,,,,,,,2.686969709,2.432334185,2.830159664
3735,2.744847059,2.744847059,2.744847059,,,,,,,,,,,,,2.722003651,2.432334185,2.830159664
3745,,,,,,,,,,,,,2.830159664,2.830159664,2.830159664,2.671328783,2.432334185,2.830159664
3790,,,,,,,,,,2.772539377,2.772539377,2.772539377,,,,2.673405075,2.432334185,2.840541124
3833,,,,,,,,,,2.432334185,2.432334185,2.432334185,,,,2.683951902,2.432334185,2.840541124
3864,,,,2.830137968,2.830137968,2.830137968,,,,,,,,,,2.785232496,2.491472721,2.938737154
3904,,,,,,,,,,2.491472721,2.491472721,2.491472721,,,,2.750669956,2.491472721,2.938737154
3911,2.840541124,2.840541124,2.840541124,,,,,,,,,,,,,2.787082863,2.657325268,2.938737154
3914,,,,,,,2.825273514,2.825273514,2.825273514,,,,,,,2.660297155,2.206612587,2.938737154
3925,,,,2.938737154,2.938737154,2.938737154,,,,,,,,,,2.581400537,2.206612587,2.938737154
3974,2.657325268,2.657325268,2.657325268,,,,,,,,,,,,,2.576372099,2.206612587,2.913594961
3982,,,,,,,2.673537254,2.673537254,2.673537254,,,,,,,2.600578213,2.206612587,2.913594961
3989,,,,,,,,,,2.206612587,2.206612587,2.206612587,,,,2.692297459,2.206612587,3.132133484
