Step,"Group: femnist - Client #96, train_avg_loss","Group: femnist - Client #96, train_avg_loss__MIN","Group: femnist - Client #96, train_avg_loss__MAX","Group: femnist - Client #58, train_avg_loss","Group: femnist - Client #58, train_avg_loss__MIN","Group: femnist - Client #58, train_avg_loss__MAX","Group: femnist - Client #99, train_avg_loss","Group: femnist - Client #99, train_avg_loss__MIN","Group: femnist - Client #99, train_avg_loss__MAX","Group: femnist - Client #56, train_avg_loss","Group: femnist - Client #56, train_avg_loss__MIN","Group: femnist - Client #56, train_avg_loss__MAX","Group: femnist - Client #71, train_avg_loss","Group: femnist - Client #71, train_avg_loss__MIN","Group: femnist - Client #71, train_avg_loss__MAX",avg,min,max
4573,,,,,,,,,,,,,1.881000042,1.881000042,1.881000042,1.839650941,1.715381265,1.914039731
4601,,,,1.914039731,1.914039731,1.914039731,,,,,,,,,,1.81642127,1.715381265,1.914039731
4637,,,,1.715381265,1.715381265,1.715381265,,,,,,,,,,1.783540559,1.715381265,1.854918122
4641,1.854918122,1.854918122,1.854918122,,,,,,,,,,,,,1.79614861,1.749636173,1.854918122
4654,,,,,,,,,,,,,1.832915545,1.832915545,1.832915545,1.8154176,1.749636173,1.95126307
4664,,,,,,,1.764851689,1.764851689,1.764851689,,,,,,,1.833217168,1.749636173,1.95126307
4676,,,,1.749636173,1.749636173,1.749636173,,,,,,,,,,1.894180632,1.749636173,2.069669008
4688,,,,,,,,,,1.778421521,1.778421521,1.778421521,,,,1.956357527,1.778421521,2.069669008
4702,,,,,,,1.95126307,1.95126307,1.95126307,,,,,,,1.938267803,1.687972903,2.069669008
4733,,,,,,,,,,,,,1.921913385,1.921913385,1.921913385,1.931521297,1.687972903,2.069669008
4815,2.069669008,2.069669008,2.069669008,,,,,,,,,,,,,1.919935584,1.687972903,2.069669008
4821,,,,,,,2.060520649,2.060520649,2.060520649,,,,,,,1.966562867,1.687972903,2.302805424
4826,,,,1.687972903,1.687972903,1.687972903,,,,,,,,,,1.860966396,1.532538295,2.302805424
4836,,,,,,,,,,1.917530537,1.917530537,1.917530537,,,,1.862444568,1.532538295,2.302805424
4910,,,,,,,,,,1.863984823,1.863984823,1.863984823,,,,1.853493547,1.532538295,2.302805424
4912,2.302805424,2.302805424,2.302805424,,,,,,,,,,,,,1.858955193,1.532538295,2.302805424
4924,,,,,,,1.532538295,1.532538295,1.532538295,,,,,,,1.680009031,1.408074617,1.891293049
4969,,,,,,,1.69536376,1.69536376,1.69536376,,,,,,,1.723394752,1.408074617,1.891293049
4997,,,,,,,,,,1.872775435,1.872775435,1.872775435,,,,1.797738051,1.408074617,2.067080259
5000,1.891293049,1.891293049,1.891293049,,,,,,,,,,,,,1.821825886,1.408074617,2.067080259
5032,,,,,,,,,,1.408074617,1.408074617,1.408074617,,,,1.828774047,1.408074617,2.067080259
5043,1.749466896,1.749466896,1.749466896,,,,,,,,,,,,,1.893040037,1.729404569,2.067080259
5058,,,,,,,,,,,,,2.067080259,2.067080259,2.067080259,1.878807473,1.678304076,2.067080259
5059,,,,1.993214607,1.993214607,1.993214607,,,,,,,,,,1.797366714,1.659876466,1.993214607
