Step,"Group: femnist - Client #13, train_avg_loss","Group: femnist - Client #13, train_avg_loss__MIN","Group: femnist - Client #13, train_avg_loss__MAX","Group: femnist - Client #19, train_avg_loss","Group: femnist - Client #19, train_avg_loss__MIN","Group: femnist - Client #19, train_avg_loss__MAX","Group: femnist - Client #50, train_avg_loss","Group: femnist - Client #50, train_avg_loss__MIN","Group: femnist - Client #50, train_avg_loss__MAX","Group: femnist - Client #18, train_avg_loss","Group: femnist - Client #18, train_avg_loss__MIN","Group: femnist - Client #18, train_avg_loss__MAX","Group: femnist - Client #33, train_avg_loss","Group: femnist - Client #33, train_avg_loss__MIN","Group: femnist - Client #33, train_avg_loss__MAX",avg,min,max
2025,,,,,,,,,,,,,1.74617815,1.74617815,1.74617815,1.459527206,1.194982171,1.74617815
2037,,,,,,,,,,1.194982171,1.194982171,1.194982171,,,,1.341942167,1.158252954,1.582224846
2044,,,,,,,1.270232201,1.270232201,1.270232201,,,,,,,1.332586765,1.148205161,1.582224846
2058,,,,,,,,,,,,,1.504018664,1.504018664,1.504018664,1.301973486,1.117165804,1.582224846
2059,,,,1.582224846,1.582224846,1.582224846,,,,,,,,,,1.25188539,1.117165804,1.582224846
2075,,,,,,,1.158252954,1.158252954,1.158252954,,,,,,,1.292179942,1.117165804,1.783697605
2078,1.148205161,1.148205161,1.148205161,,,,,,,,,,,,,1.286506629,1.117165804,1.783697605
2079,,,,,,,,,,1.117165804,1.117165804,1.117165804,,,,1.347863555,1.117165804,1.783697605
2104,,,,1.253578186,1.253578186,1.253578186,,,,,,,,,,1.378614521,1.129886389,1.783697605
2114,1.783697605,1.783697605,1.783697605,,,,,,,,,,,,,1.348459053,1.102800846,1.783697605
2126,,,,,,,,,,,,,1.129886389,1.129886389,1.129886389,1.271091342,1.102800846,1.454989791
2136,,,,,,,1.454989791,1.454989791,1.454989791,,,,,,,1.347266269,1.102800846,1.510761023
2156,1.270920634,1.270920634,1.270920634,,,,,,,,,,,,,1.311715841,1.102800846,1.510761023
2160,,,,,,,,,,1.102800846,1.102800846,1.102800846,,,,1.358386135,1.102800846,1.510761023
2164,,,,1.39685905,1.39685905,1.39685905,,,,,,,,,,1.455841351,1.277237654,1.590076923
2175,,,,,,,,,,,,,1.510761023,1.510761023,1.510761023,1.576608109,1.277237654,2.000692844
2193,1.277237654,1.277237654,1.277237654,,,,,,,,,,,,,1.549014878,1.277237654,2.000692844
2195,,,,,,,,,,1.504272103,1.504272103,1.504272103,,,,1.550511694,1.284721732,2.000692844
2204,,,,,,,1.590076923,1.590076923,1.590076923,,,,,,,1.628972602,1.284721732,2.000692844
2206,,,,,,,,,,,,,2.000692844,2.000692844,2.000692844,1.629590034,1.284721732,2.000692844
2218,,,,1.372794867,1.372794867,1.372794867,,,,,,,,,,1.449094963,1.098217487,1.896576643
2223,1.284721732,1.284721732,1.284721732,,,,,,,,,,,,,1.477025175,1.098217487,1.896576643
